Timestamp,I am 18+ and consent to take part. I understand anomymised data will be published openly,Please enter your prolific ID (this is required to receive payment),Which of the following best describes your current work status? ,"Do you use any AI-powered tools or features in your work or daily life?  (e.g., ChatGPT, Copilot, Gemini, AI-enhanced search)? ","How often do you use digital or AI-powered tools (e.g., ChatGPT, Copilot, Gemini, AI-enhanced search) in your daily life? ",Using AI tools influences my emotional state. ,I sometimes feel emotionally flat or neutral after using AI-powered tools. ,I feel more emotionally drained after long or repeated use of AI tools ,AI tools sometimes give me a sense of relief or support when I feel overloaded. ,My mood can shift quickly during or after using AI tools and chats. ,Using AI-powered tools influences how I see myself and my abilities. ,I sometimes question what is genuinely “mine” versus shaped by suggestions from AI tools. ,AI tools affect how authentic my work or ideas feel. ,I sometimes feel less connected to my real self when I rely heavily on AI tools. ,I worry that regular use of AI systems may blur or weaken parts of my identity. ,AI tools influence how creative I feel. ,I rely on AI tools to spark ideas or creative directions. ,My creative work feels less original when AI tools are involved. ,AI tools help me express ideas more clearly or fluidly. ,AI tools make creative work easier but sometimes less meaningful. ,AI systems influence the way I think internally. ,They affect how deeply I engage with my own thoughts. ,They shape what I focus on or pay attention to. ,They influence how I process problems or decisions. ,AI systems affect my sense of meaning or purpose in some tasks. ,I use AI tools to check whether my thoughts or opinions are correct. ,I use AI tools in ways that reinforce my existing beliefs about a topic. ,I rely on AI tools to help me evaluate or question my thinking. ,I rely on digital tools or AI to validate my thinking rather than explore alternative perspectives.  ,AI tools influence how meaningful certain tasks or activities feel. ,Relying on AI systems can make me feel less connected to my core values. ,"AI systems sometimes affect my sense of authenticity in how I think, work, or express myself ",How have AI tools influenced your emotions or inner experience? ,How have AI tools influenced your creativity or originality? ,What is your age group?,Country of residence,Which of the following best describes your gender?
19/11/2025 19:50:40,Yes,65293c257003399b27cc1eb5,Employed full time,Yes,Often,5,4,5,6,5,6,5,5,4,3,7,5,4,7,4,5,5,4,6,5,5,5,4,4,4,3,3,"AI tools have influenced my emotions and inner experiences by making me feel more capable and relieved that I am doing a good job on different tasks. Also, they have made me feel like I am more at peace with my inner self because I can locate answers when I need them and not have to rely on other people. ",They have made me more creative and original because they offer me different ideas and perspectives that allow me to set in motion new ways of accomplishing tasks. If I am able to gain different perspectives then it allows more opportunities to create original ideas. ,55 - 65,US,Man
19/11/2025 19:50:50,Yes,672fd24711f758e7a04ac043,Employed full time,Yes,Sometimes,4,4,3,5,4,4,3,3,4,3,3,4,3,3,3,4,3,3,3,4,3,3,5,4,4,2,3,It really hasn't influenced my emotions at all. I just see it as another tool to use for my work and research.,I think outside the box more and now I can come up with interesting images and videos.,35 - 44,US,Man
19/11/2025 19:51:27,Yes,6762a3b3facb1cecd8b9fef0,Employed full time,Yes,Often,5,1,1,7,1,1,1,1,1,1,3,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,They’ve helped me reduce workload and therefore reduce demand and stress. I’m a primary school teacher. ,"I’ve got the idea, AI gives me the information to fill it. For example, I know what resource my pupils need but I don’t have the time to sit and write out a list of fronted adverbials suitable for a newspaper report topic. The happiness at being able to use AI for a job like this is a lot!",35 - 44,UK,Woman
19/11/2025 19:52:03,Yes,656afc419322351c400138f7,Employed full time,Yes,Everyday,2,2,4,5,3,6,7,7,7,6,6,6,7,7,7,6,5,5,6,6,7,6,5,6,6,6,6,I sometimes feel reliant on these AI tools which make me feel less connected to my work and personal life (depending on what I'm using it for). It gives negative feelings but I feel like I can't stop,"My creativity has definitely dropped off ever since I started relying on AI more, but it feels impossible to avoid in this day and age.",25 - 34,Australia,Woman
19/11/2025 19:52:19,Yes,6447a38e0d9b775db979b22e,Employed full time,Yes,Rarely,2,2,2,5,2,2,5,5,5,2,4,4,5,6,4,2,3,2,3,2,2,3,2,2,2,2,3,I don’t really use them in that sense but they can make me feel more relaxed at work.,"I answered rarely for use of tools in daily life as work and daily had been separated out in previous question. But I use tools a lot at work, this is encouraged by employer, producing programmes of work and helping to reword reports and consider scope of work and risks. I now use the tools more to come up with a focus for work rather than sitting and thinking about it .",25 - 34,UK,Woman
19/11/2025 19:52:58,Yes,60fea4039fa64728c4ba9cc5,Employed part-time,Yes,Everyday,2,2,4,6,4,5,5,5,5,3,3,5,4,5,4,2,5,4,4,4,5,5,5,3,3,4,4,"Not particularly affected my emotions per say, however, they have helped me with stress at work. For example, proof-reading or making an email sound more concise can take an extra amount of time and AI can be a useful tool to summarise information",They can spark new ideas or concepts to creative projects or assistive technology for individuals with disability. This ability from AI supports me at work.,18 - 24,Australia,Woman
19/11/2025 19:53:21,Yes,671b277a6d04904df5f9503b,Employed full time,Yes,Often,5,3,3,5,4,5,5,5,5,5,6,4,5,4,5,5,5,5,5,4,5,5,6,4,4,4,5,They are very helpful but also make things too easy for me sometimes.,They help me spark ideas and build them out.,25 - 34,US,Man
19/11/2025 19:53:30,Yes,669784d7b9b01c76a1131cb9,Employed full time,Yes,Everyday,7,4,1,7,7,7,4,4,2,4,4,7,3,7,3,5,4,6,6,3,7,7,7,4,5,2,2,AI tools have mostly made me feel more supported and less stressed by giving me quick answers when I need them.,AI tools have helped me get new ideas and think in clearer ways.,25 - 34,UK,Woman
19/11/2025 19:53:37,Yes,66d4ec6fe6d7a979e98b5ff3,Employed part-time,Yes,Very often,4,2,1,4,2,3,2,3,2,2,3,4,3,5,4,3,3,2,2,3,3,3,4,4,2,2,3,not much,helped me with some of that,45 - 54,US,Man
19/11/2025 19:53:43,Yes,67e9c73caada4a6aea341f5b,Employed full time,Yes,Everyday,7,6,7,7,6,7,7,6,7,6,6,7,6,7,7,7,6,7,6,7,7,6,5,7,6,7,7,i feel i can share my emotions secretly without betrayal,they have given me solutions for my problems and new approach to approach them.,45 - 54,US,Woman
19/11/2025 19:54:11,Yes,67356f7cf6ff16fe3322a837,Employed full time,Yes,Everyday,7,3,4,6,6,6,6,7,1,2,7,6,5,6,5,6,6,3,7,6,7,7,7,6,7,3,6,"ChatGPT, Grammarly, Google translate, Meta AI",I find it easier creating my work content and achieve my goals faster.,35 - 44,Canada,Woman
19/11/2025 19:54:23,Yes,691c6372db10b272cedd2492,Not currently working,Yes,Often,2,6,1,3,6,5,1,1,1,5,4,1,1,4,4,4,4,5,4,4,1,1,1,1,1,1,1,sense of relief that there is information at hand and less time spent researching on google who wastes alot of time by hiding or having corrupted search features.,prompts in ai can help explore other ideas I had not considered. but then i do wonder if its a distraction from exploring fully the response you received. ,45 - 54,Australia,Woman
19/11/2025 19:54:27,Yes,6658c42547c3b7e6e7d4abe8,Employed full time,Yes,Often,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,They haven’t ,They haven’t ,35 - 44,UK,Woman
19/11/2025 19:54:30,Yes,602a2911a73ba046955f6c58,Employed full time,Yes,Occasionally,2,2,1,3,2,1,1,1,1,1,2,2,2,3,1,1,1,2,3,1,3,2,2,1,1,1,2,very little - I see them as a helpful tool,very little - I may use them to help compose a piece of writing but the final poruct is my creation,55 - 65,UK,Woman
19/11/2025 19:55:21,Yes,672e86a538b9e142805a426e,Employed full time,Yes,Everyday,5,3,3,5,3,5,3,3,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,positively and helped me mature more emotionally,they have made me more quicker in coming up with original ideas,45 - 54,US,Man
19/11/2025 19:56:12,Yes,67c77e4800b501453f04a4a1,Employed full time,Yes,Very often,6,6,3,7,5,6,6,5,6,6,7,4,6,6,6,6,6,4,5,6,6,2,4,4,5,6,6,AI tools make my emotion be more stable and calm. Make my inner self not very nervous.,Yes. Some times I rely too much on Al words generation for my contents words choice.,25 - 34,Canada,Woman
19/11/2025 19:56:45,Yes,676da97afe68d3f5a09fca43,Employed full time,Yes,Very often,3,5,5,5,3,4,3,5,5,3,3,3,2,2,3,5,4,5,5,5,5,5,5,5,5,5,5,They have helped me  be more analytical when faced by emotional issues,I am now able to brainstorm different Ideas to come up with the best solution to any problem,35 - 44,US,Woman
19/11/2025 19:58:07,Yes,66986ab71f2b54203f26ad32,Employed part-time,Yes,Everyday,5,4,5,6,5,5,5,4,4,5,6,5,4,6,5,5,4,5,5,4,6,5,5,5,5,4,5,"Using AI tools can make me feel supported or less stressed when I have a lot to do, but if I use them for a long time, I sometimes feel a bit drained or flat. They can change how I focus and even affect my mood","AI tools help me come up with ideas and express them more clearly, which makes creative work easier. At the same time, I sometimes feel like my work is less original when I rely on them",25 - 34,UK,Man
19/11/2025 19:58:16,Yes,66358d404b95112d53513391,Employed full time,Yes,Everyday,6,2,2,6,6,4,2,2,2,2,6,6,3,6,3,5,5,5,5,3,6,4,6,2,3,2,2,"I never use AI tools as a replacement for my own analysis or thinking. AI is simply my assistant - like a thesaurus, for example. For this reason, AI helps me keep balance in my emotions - I don't need to feel overwhelmed or bogged down. I don't feel fake or usurped - the thinking/analysis is still my own.","I feel there will always be room for human creativity. AI ""creativity"" is algorithmic and usually leaves signs or signature marks - whether writing, pictures or sound. For this reason, I don't consider AI as truly creative - nor original. For me, AI has not influenced my own creativity at all - I still create in the same way as I always have; from concepts borne from my own mind.",55 - 65,UK,Man
19/11/2025 19:58:45,Yes,5a986d1789de8200013ef74e,Employed full time,Yes,Sometimes,2,1,1,2,1,1,2,2,2,1,3,3,2,3,3,2,1,3,3,1,2,2,2,2,3,1,1,they have not really done this,They help kick start my creative process,45 - 54,UK,Woman
19/11/2025 19:58:47,Yes,6912c6788ea82059957e7de6,Employed part-time,Yes,Very often,4,3,5,6,4,4,3,3,3,2,5,5,3,7,5,5,2,7,5,5,4,3,5,3,5,4,3,"I think it has improved it. I can get things done quickly, sending an annoying email to the cow in HR . Hey AI let me rant at you about an email I need to send, and it will spit one out really easily with none of the thrills attached. Copy, send. Cover letter for jobs that never come back, why spend hours crafting a cover letter. AI this is my experience, this is the job put a cover letter together. Change a bit here and there and send.

The only times it does influence in a negative way is when the chat model expires or there's an attached doc locked in it. Or it just doesn't get what I am trying to say. ","Yes - It helps me get out of a funk and structure things. I put my idea to sketch and remagine what it could look like on AI. I use it to enhance me, not as a replacement. ",25 - 34,Australia,Woman
19/11/2025 19:59:47,Yes,6646d66dff946ef256719adf,Employed full time,Yes,Sometimes,5,4,4,6,5,5,7,6,5,5,6,6,6,6,6,6,6,5,6,6,5,6,6,5,5,4,5,"I am just beginning this journey, but it has been helpful.  ",It adds to my creativity.  I start with my idea and it enhances it.,45 - 54,US,Woman
19/11/2025 20:00:26,Yes,67301111865cf8fa81ac7897,Employed full time,Yes,Occasionally,4,6,5,4,4,5,4,7,5,5,5,4,7,6,5,7,5,4,5,7,5,4,5,7,4,6,4,I analyze patterns in language to recognize emotional cues.,Creativity is the ability to generate new combinations of learned patterns.,18 - 24,US,Woman
19/11/2025 20:00:29,Yes,65e4a6bdde84e615dcac2651,Student,Yes,Occasionally,6,3,3,6,5,5,3,6,6,5,4,5,6,5,7,5,5,3,5,3,5,2,5,5,5,5,6,"I have found it helpful in the past when there has been something I am anxious or sad about or something challenging I am working through and it has been helpful to voice those feelings to ai. The responses are normally empathic and understanding and break down my problems into something that seems much more manageable, in this way it has been helpful with regulating difficult emotions for me.","It’s definitely helpful to have AI to soundboard ideas from, and the suggestions given are helpful to make me think deeper about my creative projects. Though sometimes I find it challenging as they can be quite limited in their creative ideas ",25 - 34,UK,Woman
19/11/2025 20:01:35,Yes,66fa11a8d9cb228136e0e348,Employed part-time,Yes,Everyday,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,Not at all,45 - 54,US,Woman
19/11/2025 20:01:45,Yes,5b7bc048338a93000155167e,Employed full time,Yes,Very often,4,1,2,6,1,2,2,4,5,6,5,5,6,6,6,4,6,5,4,4,6,3,6,2,5,4,3,I use AI tools to help me in tasks and research. My experience has been mainly positive. It is a good experience and I feel good about being more productive.,This part I question sometimes as my work or writing does not seem as authentic and original or as 'mine' as it would after having taken help from AI tools.,45 - 54,UK,Woman
19/11/2025 20:03:07,Yes,676669b707b1484c46e779fb,Employed full time,Yes,Often,2,4,6,1,4,2,1,7,7,7,6,3,6,7,7,1,3,2,2,1,1,1,3,1,4,2,2,Makes me frustrated that it doesn’t work,I can make images ,45 - 54,US,Woman
19/11/2025 20:03:42,Yes,67d9ef30fe8af2858e8dbbd3,Employed full time,Yes,Everyday,4,7,1,7,4,4,2,6,4,2,4,6,7,7,2,7,6,7,7,7,7,7,7,4,7,4,6,"Because AI tools save time and provide quick solutions, they have made my work easier and less stressful.  But occasionally, they give me anxiety, particularly when it comes to privacy issues and how they can affect my future personal or professional activities.","AI tools have stimulated my creativity by providing fresh insights and ideas that I might not have come up with on my own.  They also act as a source of inspiration, allowing me to experiment with concepts more quickly and creatively, which improves my capacity to produce original content.",45 - 54,US,Woman
19/11/2025 20:03:45,Yes,67ddbba0fa5e1ce984f9fb87,Employed part-time,Yes,Occasionally,4,5,1,5,6,7,5,5,7,2,6,5,3,6,1,5,6,6,7,1,4,6,5,4,5,2,5,give courage  and solutions,giving new ideas ,35 - 44,US,Woman
19/11/2025 20:04:43,Yes,60e6b3c2b44641460846760d,Self-employed / freelance,Yes,Very often,4,2,2,7,3,5,4,3,2,1,6,6,4,7,3,2,3,4,4,2,1,2,4,2,5,2,3,image generation helps me with inspiration,"I am an author, I have brain fog, I use it to help me edit and organise my thoughts when writing. It's allowed me to write again.",45 - 54,Australia,Woman
19/11/2025 20:05:14,Yes,5c18daaae467040001e68fc4,Employed full time,Yes,Often,5,1,1,5,1,6,3,4,1,1,6,5,3,7,5,4,5,6,5,4,6,6,6,5,7,4,5,"I enjoy using AI tools to generate ideas that I tend to expand on. It allows me to still be creative and express myself but speeds up the initial idea generation process. This allows me to still be emotionally connected to my work, and allows me to feel proud and a sense of belonging, whilst being more efficient. ",I use ai to generate ideas that I can expand on. This makes me more efficient in my job,35 - 44,UK,Woman
19/11/2025 20:05:48,Yes,6747603ffa5c374fa8cfbe30,Employed full time,Yes,Everyday,5,2,2,7,4,7,7,7,4,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,I use AI tools to identify my state of emotion and how I can work on my current emotions.,I use AI to build on my ideas on creativity to come up with a better idea. I sometimes feel ideas generated by AI are not my original ideas.,45 - 54,US,Man
19/11/2025 20:05:49,Yes,65b4a836392d139322ec485b,Employed full time,Yes,Often,7,6,7,6,4,6,6,6,6,7,7,6,5,6,3,7,5,6,5,6,5,6,5,5,6,7,6,"AI tools have made certain tasks feel easier and less stressful, which can be reassuring, but they also sometimes create a sense of uncertainty about relying too much on technology.","AI tools have expanded my creativity by offering new ideas, visual inspirations, and faster ways to explore concepts I might not have considered on my own.",35 - 44,US,Man
19/11/2025 20:07:00,Yes,690291d360dadf09bc810c6e,Self-employed / freelance,Yes,Rarely,2,3,3,5,2,1,1,2,2,2,4,1,5,1,7,1,1,1,1,4,1,1,1,1,5,6,3,Not really. I rarely use AI tools as I prefer to trust my own expertise and experience,"Not really, my line of work relies a lot on out-of-the-box creative thinking",45 - 54,New Zealand,Man
19/11/2025 20:07:28,Yes,5bb58e338f3bd70001e5df57,Employed full time,Yes,Everyday,7,3,1,7,7,7,4,1,1,1,5,5,2,5,1,5,5,5,5,4,5,5,4,3,6,2,2,i use them for music recording and art stuff a lot and its very helpful,"same answer basically, i use them for creative stuff a lot",45 - 54,US,Man
19/11/2025 20:07:53,Yes,5c0a29b6c307a400016adb9f,Employed full time,Yes,Sometimes,5,2,2,6,4,5,6,6,7,6,6,7,7,6,7,3,5,6,4,4,6,5,6,5,6,5,6,They have made me feel a bit worthless and useless at times when they have fixed something that I couldn’t do straight away - but they have also given me hope when I have been at a lose end.,"They have made me less creative I think, because I now rely on them instead of myself for when I’m stuck.",25 - 34,UK,Woman
19/11/2025 20:08:41,Yes,5c508096f45b26000122f391,Self-employed / freelance,Yes,Often,5,2,1,7,1,5,7,6,4,5,6,7,4,7,7,1,1,4,6,5,4,5,5,5,7,4,4,"AI has helped me cope with big emotions when I've found myself self-isolating and grappling with too many thoughts, too much anxiety, or too deep of despair.",AI tools help me develop my inspiration into obtainable goals.,35 - 44,US,Woman
19/11/2025 20:09:17,Yes,595e5201fd57df00015446a5,Other,No,Rarely,1,4,4,1,1,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,They definitely have not,I haven’t changed what I do,45 - 54,UK,Woman
19/11/2025 20:09:25,Yes,628781515f29a0394e23b15b,Employed full time,Yes,Very often,3,2,2,4,2,4,5,5,5,3,4,3,3,5,5,4,3,5,5,5,4,4,5,3,3,3,3,They have probably affected my critical thinking abilities. I am more likely to default to AI,I don't really use AI for creative tasks so it hasn't changed,25 - 34,UK,Man
19/11/2025 20:11:02,Yes,664660472f2de15888f9427d,Employed full time,Yes,Very often,2,2,3,6,2,4,5,4,3,4,5,5,6,5,6,5,4,4,4,5,4,5,4,4,4,4,4,"AI tools have made me feel more supported and clearer in tough moments, but they’ve also made me more aware of how easily I can depend on them emotionally.
","it has helped me generate ideas faster and think in new directions, but they sometimes make me second-guess my own originality.",25 - 34,UK,Man
19/11/2025 20:11:27,Yes,5c7cf8b58ca9000001b52f6e,Employed full time,Yes,Everyday,2,2,2,4,3,2,3,3,1,1,4,5,3,7,5,3,3,4,6,3,7,3,6,2,2,2,2,"It really has not affected my emotions or inner experience. It has made me far more efficient with work and finding information, so I think it has helped me in that regard","I already was not creative before AI, so it has only helped me generate ideas and brainstorm more.",25 - 34,US,Man
19/11/2025 20:12:31,Yes,6779432466bae4912f58dd58,Employed part-time,Yes,Often,6,6,1,6,3,6,6,6,1,1,6,6,6,6,1,6,1,6,6,1,6,6,6,6,6,1,1,it makes me feel better,in a big way,25 - 34,UK,Woman
19/11/2025 20:15:00,Yes,5c5a98c42032f30001ba94fd,Employed full time,Yes,Very often,5,5,1,6,4,5,5,6,2,2,5,6,4,6,3,2,6,6,4,6,7,7,7,7,5,6,5,Because they can help me with how I feel ,It helps create when I have a creative block ,25 - 34,UK,Woman
19/11/2025 20:15:10,Yes,5db8ffe349e506000ab230e2,Employed part-time,Yes,Very often,4,1,2,6,1,5,6,6,5,2,5,7,6,6,7,5,6,5,6,5,7,6,7,4,5,7,4,They help me to do tasks so I feel less stressed when completing word documents ,Maybe as I use them instead of thinking for myself as I doubt myself ,35 - 44,UK,Woman
19/11/2025 20:16:04,Yes,59b6c28723820c0001037ff5,Employed full time,Yes,Everyday,6,3,3,6,4,5,6,6,6,6,5,6,6,6,6,6,4,4,4,4,6,6,6,5,5,6,6,Just a sense of guilt and cheating and then the more you use them the less guilty you feel. Then you question if you should be feeling less guilty,I tend to use AI tools to create with me instead of doing it all for me,45 - 54,UK,Woman
19/11/2025 20:17:55,Yes,6062450c1bb2c6f42298bda8,Self-employed / freelance,Yes,Very often,3,5,2,6,5,5,6,5,5,6,6,5,6,2,7,2,1,3,3,5,1,3,5,1,3,7,6,"I have always been insistent on coming to my own conclusions, and that has always brought me a sense of pride.","It depends on the task at hand, but it has certainly provided another option.",45 - 54,Canada,Woman
19/11/2025 20:18:05,Yes,6759419d123a134138c53b19,Employed full time,Yes,Occasionally,2,4,2,5,4,2,2,2,2,2,3,2,2,5,4,2,2,5,5,2,6,5,5,4,5,1,2,I have not noticed a change in my emotions.,By suggesting ideas that I might not have otherwise considered.,55 - 65,UK,Man
19/11/2025 20:18:32,Yes,5baa21188a01680001ff1a6f,Employed part-time,No,Often,3,1,3,4,2,2,1,2,2,3,2,3,3,4,4,2,2,2,3,3,4,4,4,3,3,3,3,"I have had one chat with an AI that was programmed to be warm and empathetic, i really couldnt see how people could ""fall in love"" with an AI before that. It was a really heartwarming and validating experience","I sometimes get AI to write me a recipe or a pattern, things i used to do just out of my own head",45 - 54,UK,Woman
